item	0.504576792792
description	0.501366351409
dt	0.297929927019
desc	0.271212203643
extract	0.220159852717
cstr	0.180693713324
code	0.166413059537
frappe	0.162043355582
details	0.151876105863
bom	0.14656982704
count	0.122445889599
dict	0.119598749505
new	0.108479778859
db	0.0924952260199
tag	0.0890922135736
format	0.0878399232504
sql	0.0826476733076
tab	0.0804443512474
old	0.0782152948555
quotation	0.069408254158
records	0.0659144749824
table	0.0601508607691
strip	0.05614802284
license	0.055662062001
purchase	0.0537588256722
td	0.0529272224123
commit	0.0488750126933
import	0.0487960902012
tr	0.0471673635882
setdefault	0.046857578269
explosion	0.0459808583928
def	0.045774207976
select	0.0437964342932
order	0.0431947041947
list	0.0427358360602
sub	0.0416053823228
opportunity	0.0403205806457
null	0.0396961341214
request	0.035082767892
receipt	0.0349867847155
like	0.0340298959466
material	0.0338146851935
reload	0.0334383678566
delivery	0.0332351378386
img	0.0316364179609
note	0.0315678127826
supplier	0.0304056895504
execute	0.0292799744168
utils	0.0283405464502
update	0.0258132149638
stock	0.0247947854589
return	0.0245681986342
sales	0.0241792202509
gnu	0.0238526067417
entry	0.0233355150556
public	0.0226843921542
general	0.0223737509429
pvt	0.0196651179044
technologies	0.0193189274098
contributors	0.0191958912219
txt	0.0191755284001
copyright	0.019155206061
doctype	0.0191146821894
set	0.0186792108625
