js	0.855867048169
public	0.281929613324
pos	0.263424150311
html	0.227539975135
dashboard	0.135908546831
css	0.0956147721201
item	0.0940188613566
payment	0.0708746359828
min	0.0551132006257
templates	0.0499177987245
utils	0.0485829366291
controllers	0.0473293389206
stock	0.0425045964728
erpnext	0.0422050447733
selector	0.0400331248589
list	0.0366300702555
schools	0.0311230785659
links	0.0225658658234
conf	0.020351139995
sms	0.018887055147
payments	0.01811329624
assessment	0.0176768341539
shopping	0.0176019462291
queries	0.0175283169845
result	0.0174559048082
totals	0.0173846701179
help	0.0173494824836
controller	0.0170123287128
cart	0.0169479034792
tool	0.016054286986
website	0.0156083936004
contact	0.0153124323579
address	0.0152252486462
student	0.0151397661891
taxes	0.0150767314768
party	0.0149533194587
tax	0.0148332890209
button	0.0142606605966
web	0.0140411507891
transaction	0.0139273564191
toolbar	0.0132589301277
details	0.0130177222228
manager	0.0129530114904
selected	0.0126191896976
row	0.0122868885738
invoice	0.0121032014259
customer	0.0120193550975
new	0.0116226283585
