task	6.7139998924587
project	4.7442977374657005
activity	4.6726714042274
import	4.034960497677161
frappe	4.0264202843898005
hide	3.8900567876389998
document	3.08123830121306
filter	3.027652817492
test	2.970827120046
unicode	2.81683447774313
literals	2.81683447774313
self	2.7244299960473
frm	2.7150153488289996
license	2.71309574283827
future	2.6883251392170804
status	2.6620279333717702
ignore	2.4218605908013204
print	2.2790474130739997
employee	2.1502779285297002
timesheet	1.97191001480224
type	1.86951209731683
allow	1.861348926311
value	1.84117453626242
read	1.7674733762236001
search	1.7056837455078502
user	1.6207163166070901
contributors	1.5994898282086198
view	1.59479500500895
doc	1.5693819642775901
time	1.5416583302001001
set	1.51999021480333
permissions	1.5014264210331996
open	1.4837880801872398
fieldname	1.4390116288484398
permlevel	1.4350211138286
projects	1.4337851865183302
copy	1.4244758107345
fieldtype	1.4039261243821999
tasks	1.3839650579765
label	1.3571290271166
date	1.3517080811552
pass	1.32958392980146
xss	1.3205382786670998
collapsible	1.3082025349848
remember	1.2952486786456001
model	1.2903681005866598
bold	1.2706689988301
function	1.2660485940447
index	1.25927224232712
end	1.25482803691636
length	1.24599896783296
txt	1.24434217267544
hidden	1.2379969489422
unique	1.2362745731493
pvt	1.2059120324086399
submit	1.1983116231653501
technologies	1.18468280383622
copyright	1.17464301940629
selected	1.1597764738284
reqd	1.1411756462429
class	1.13430948724073
list	1.12465513003
start	1.1037242882085199
report	1.0927946659995
subject	1.0887800901569
hours	1.0811676699455999
precision	1.0803627135265998
coding	1.0386025331941
utf	1.02428087986853
columns	0.9858886808191
cost	0.98545254879635
exp	0.9757192022942001
information	0.9719163671893399
completed	0.9073121808344001
records	0.83064909069
add	0.8146910150664001
options	0.8012020522337
billing	0.780404712185
standard	0.7664598295111
return	0.75600776770335
title	0.75346279288655
depends	0.7428706021186999
total	0.709316228795
gantt	0.6892742007942201
costing	0.6548896457495001
listview	0.6487303785159999
break	0.62915037472131
complete	0.6202088753385
sales	0.6202078141545001
track	0.61367251070186
gnu	0.5985791500201899
order	0.5907152727528698
global	0.587855105865
filters	0.58665462479647
span	0.581009618133
