charges	0.9374825872743
receipt	0.7150968286828
item	0.69818167773508
pr	0.647669926401
self	0.641082209397
landed	0.6167305895349999
cost	0.5115822748217
purchase	0.4685370273834
applicable	0.4152922797607
frm	0.412834823005
total	0.41153044710139997
voucher	0.40599487132629997
items	0.3983798187908
hide	0.383960441578
filter	0.371117923704
document	0.3511524557982
taxes	0.3470983759721
receipts	0.3424181753433
value	0.33364543422410003
test	0.308074704505
serial	0.2978160162806
stock	0.2881719545743
flt	0.2860594136845
doc	0.27894260942251997
set	0.2766085082283
lcv	0.2601685280033
search	0.257450710897
li	0.249479541768
print	0.23702856759
frappe	0.23589494428309998
ignore	0.235000104328
sn	0.214924676729
submit	0.2138642605332
assert	0.213608564844
based	0.20847753604289998
var	0.206563499148
function	0.188885207966
sle	0.182900725491
entries	0.1825164540608
tc	0.177109126095
gl	0.17538409192710003
rate	0.1678209253333
pi	0.165024329013
gle	0.16445285929509998
allow	0.15926766701389
length	0.1585084337117
distribute	0.1570072801474
remember	0.154132831823
precision	0.15086871137373
global	0.148785412369
copy	0.148621785394
update	0.14791533295915998
permlevel	0.147186272588
read	0.147048679753
diff	0.1444400281943
selected	0.14439865100639998
warehouse	0.141626448987
fieldname	0.1415971885928
xss	0.140722735761
collapsible	0.138431664401
qty	0.13594243449345
bold	0.135408432039
permissions	0.133180338285
index	0.132969612986
type	0.1328775392308
hidden	0.13192674558
company	0.1312726316809
view	0.128957422986
unique	0.126586916755
def	0.1261102275316
columns	0.124245856701
fieldtype	0.121917392865
reqd	0.121609014685
equals	0.121551793495
standard	0.119703576527
perpetual	0.114541535417
report	0.112085022333
table	0.1100191775431
db	0.10781954316772001
user	0.10749258778
inventory	0.105993970825
valuation	0.09596155757649999
nos	0.0942589859076
list	0.0940068313291
invoice	0.0928683911406
options	0.08982005703349999
code	0.0895785483587
throw	0.0874519539771
label	0.0873907718817
help	0.0850207559987
ledger	0.0849365786581
true	0.0841926962652
doctype	0.08187119078313
break	0.0807484258487
import	0.08061948148146
lc	0.0797166202191
account	0.0757345723296
transaction	0.0740733465146
erpnext	0.07307218175151
posting	0.0723854338534
expected	0.0715990199345
field	0.07058038946277
make	0.0698138197541
dict	0.0690435060402
validate	0.0627031401018
grand	0.0611918109481
base	0.060584094849319994
filters	0.0593117791459
values	0.0587794866846
fetch	0.0584529817284
license	0.058045273207999994
ul	0.0570454792816
records	0.0563405253359
documents	0.0549080176311
sum	0.0536475309315
td	0.0534062501055
enter	0.051376424558400004
lower	0.0506256123767
supplier	0.0480070966563
hand	0.0477285849514
tr	0.0475942606053
equal	0.047108431478
section	0.0462935454218
cdn	0.0459816055287
cdt	0.0455822788654
docstatus	0.04458324437593
format	0.0445125407502
date	0.044277657385100005
cur	0.0416199848914
br	0.0411847029829
msgprint	0.040604609943
content	0.0401321005882
ref	0.0400378340075
description	0.039694179420370006
add	0.0385772065333
currency	0.0383014879528
tab	0.03821364360963
fa	0.0375569998451
sec	0.0373185277884
idx	0.03640106881841
append	0.03579222347896
utils	0.0349952336223
meta	0.03495093274
slice	0.0346014468278
state	0.0338603505144
refresh	0.0337410080385
entry	0.03343897917375
class	0.03320816116118
save	0.03316966426409
cancel	0.0328997619261
series	0.0323406294543
return	0.03179046284065
docname	0.0312856924507
bordered	0.0310266613637
case	0.030631542986190002
select	0.0294905682914
fields	0.02889786932539
sql	0.028789945111789998
push	0.0285227396408
mandatory	0.0283826152776
parent	0.0282103396288
rt	0.0258095064276
insurance	0.0257413836548
serialized	0.0247910375103
locals	0.0246586825535
manager	0.024113529264940002
recalculated	0.0239583098348
amended	0.0238925638607
proportionately	0.0238770904356
reposted	0.0237971303027
included	0.0236050887737
distributed	0.023489138785
considering	0.0234149313858
default	0.02322955119746
expenses	0.0231153108841
pvt	0.02299839964234
background	0.0228568387321
unittest	0.0226635399508
grid	0.022630604726629998
technologies	0.02259352907989
contributors	0.02244963798133
txt	0.022425823615310002
button	0.02240621404609
copyright	0.022402056594
icon	0.0223042664704
callback	0.0222936624652
selection	0.0221188211363
extend	0.0221188211363
modified	0.0221162003224
check	0.0219707249773
repost	0.0217971841862
naming	0.0216611987964
fixed	0.0215582222786
debit	0.0214867499039
color	0.0214229983299
future	0.021349288850660002
right	0.0213238159412
asset	0.0212432847452
style	0.0211785295658
script	0.0210372241441
odd	0.0209091179024
model	0.0206819563396
provide	0.0203023049715
cache	0.0202219442157
tuple	0.0201154986586
credit	0.0200743929036
controller	0.0200277056917
remove	0.0198034388254
notes	0.0197669911454
nowtime	0.0195402498509
updated	0.0194500591748
center	0.019268778503
gnu	0.0188302652281
sort	0.0187213908585
abs	0.0187193235519
public	0.0179080268009
general	0.01766279337791
